spotify_id,spotify_uri,album,name,popularity,release_date,track_number,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
65yG0wEIQDXqPORU4cQJv9,spotify:track:65yG0wEIQDXqPORU4cQJv9,Metallica (Remastered Deluxe Box Set),"Killing Time (Take 18 - October 12th, 1990)",9,1991-08-12,2,0.312,0.901,1,-8.634,1,0.0441,6.75e-06,0.782,0.185,0.252,112.009,189473,4
1N3lnRjuZZxV6UF3qPgXcy,spotify:track:1N3lnRjuZZxV6UF3qPgXcy,Metallica (Remastered Deluxe Box Set),"Through the Never (Take 53 - October 22nd, 1990)",9,1991-08-12,3,0.506,0.863,6,-9.664,0,0.0431,0.000272,0.879,0.0613,0.288,96.653,253991,4
4mEy8ntOmKvxVCDiXpOS8O,spotify:track:4mEy8ntOmKvxVCDiXpOS8O,Metallica (Remastered Deluxe Box Set),"Holier Than Thou (Take 9 - October 27th, 1990)",9,1991-08-12,4,0.511,0.94,5,-7.963,1,0.0645,1.73e-05,0.771,0.185,0.461,172.132,241290,4
1G13QtLZOY2jJB5vEjtPru,spotify:track:1G13QtLZOY2jJB5vEjtPru,Metallica (Remastered Deluxe Box Set),"My Friend of Misery (Take 4 - October 27th, 1990)",10,1991-08-12,5,0.671,0.485,9,-9.809,0,0.0336,0.000232,0.776,0.104,0.498,119.449,398337,4
7iKtFHlO7OSqoYc7QtWFRX,spotify:track:7iKtFHlO7OSqoYc7QtWFRX,Metallica (Remastered Deluxe Box Set),"The Struggle Within (Take 12 - November 10th, 1990)",8,1991-08-12,6,0.453,0.961,11,-8.679,1,0.043,0.000416,0.834,0.125,0.313,99.21,205865,4
0fDMQew28SsdD1MlF4w5uH,spotify:track:0fDMQew28SsdD1MlF4w5uH,Metallica (Remastered Deluxe Box Set),"Of Wolf and Man (Take 2 - December 6th, 1990)",8,1991-08-12,7,0.78,0.855,11,-8.797,1,0.0668,0.000136,0.854,0.0813,0.621,121.372,269815,4
6np9DV4paG76a6Q51zOY80,spotify:track:6np9DV4paG76a6Q51zOY80,Metallica (Remastered Deluxe Box Set),"The God That Failed (Take 26 - December 6th, 1990)",9,1991-08-12,8,0.698,0.857,8,-9.919,1,0.0605,0.000211,0.938,0.0683,0.298,83.061,303969,4
3iWyqtFriwILlZLcaBOUYS,spotify:track:3iWyqtFriwILlZLcaBOUYS,Metallica (Remastered Deluxe Box Set),"Don't Tread on Me (Take 6 - December 15th, 1990)",9,1991-08-12,9,0.66,0.916,4,-7.942,0,0.0571,0.00376,0.0397,0.0702,0.501,107.701,243492,4
46GBurIttvzih9pCBQIdDe,spotify:track:46GBurIttvzih9pCBQIdDe,Metallica (Remastered Deluxe Box Set),"Enter Sandman (Take 15 - January 21st, 1991)",9,1991-08-12,10,0.645,0.89,11,-9.004,0,0.0463,0.00207,0.9,0.109,0.623,123.949,217246,4
7oOfoSd95jnGi5CDIbha1l,spotify:track:7oOfoSd95jnGi5CDIbha1l,Metallica (Remastered Deluxe Box Set),"Enter Sandman (Take 35 - January 21st, 1991)",8,1991-08-12,11,0.672,0.822,4,-9.388,1,0.0821,0.00111,0.612,0.0783,0.606,122.976,89817,4
5JAeScMG7Nne2Gu8XIqskG,spotify:track:5JAeScMG7Nne2Gu8XIqskG,Metallica (Remastered Deluxe Box Set),"Late Night Skynyrd Jam (January 23rd, 1991)",13,1991-08-12,12,0.416,0.794,0,-11.053,0,0.0645,0.000298,0.828,0.222,0.295,146.656,249151,4
5O2jYW1o91RFS2kc1z7s5y,spotify:track:5O2jYW1o91RFS2kc1z7s5y,Metallica (Remastered Deluxe Box Set),"The Unforgiven (139 BPM Take - January 29th, 1991)",10,1991-08-12,13,0.638,0.665,4,-9.491,0,0.0462,0.0106,0.743,0.108,0.349,69.71,318874,4
3RIt6X3VCeNABc6bE9I1EK,spotify:track:3RIt6X3VCeNABc6bE9I1EK,Metallica (Remastered Deluxe Box Set),"Nothing Else Matters (Take 19 - January 29th, 1991)",8,1991-08-12,14,0.673,0.358,4,-10.84,0,0.0428,0.00198,0.17,0.0457,0.327,142.449,296211,3
7da9YxNok5lq9nCXd4CPVX,spotify:track:7da9YxNok5lq9nCXd4CPVX,Metallica (Remastered Deluxe Box Set),"Sad But True (Take 36 - February 5th, 1991)",24,1991-08-12,15,0.706,0.785,7,-7.299,1,0.0507,0.00212,0.334,0.0808,0.392,89.231,317574,4
4glgdsCCJdg8NVHZs5MQO7,spotify:track:4glgdsCCJdg8NVHZs5MQO7,Metallica (Remastered Deluxe Box Set),"Wherever I May Roam (Take 3 - February 5th, 1991)",9,1991-08-12,16,0.646,0.834,9,-8.421,1,0.0475,0.000777,0.0248,0.109,0.309,131.443,299328,4
3Bl9mXrhTlq2OSChzTPi5T,spotify:track:3Bl9mXrhTlq2OSChzTPi5T,Metallica (Remastered Deluxe Box Set),"Enter Sandman (May 13th, 1991 Rough Mix)",11,1991-08-12,1,0.592,0.82,6,-8.838,0,0.0368,0.014,0.0794,0.0665,0.641,123.3,335249,4
32DyTYkf8oVuliLrm2JRTP,spotify:track:32DyTYkf8oVuliLrm2JRTP,Metallica (Remastered Deluxe Box Set),"The God That Failed (May 13th, 1991 Rough Mix)",22,1991-08-12,2,0.593,0.779,8,-7.567,1,0.0299,0.00088,0.0033,0.281,0.449,83.142,301896,4
5qdtDFnmBPWZbaW0XjLuBQ,spotify:track:5qdtDFnmBPWZbaW0XjLuBQ,Metallica (Remastered Deluxe Box Set),"The Struggle Within (May 13th, 1991 Rough Mix)",9,1991-08-12,3,0.402,0.926,8,-8.897,0,0.0472,8.48e-05,0.934,0.386,0.273,98.8,235076,4
0mxEOJotzAaROMYOaxMdgp,spotify:track:0mxEOJotzAaROMYOaxMdgp,Metallica (Remastered Deluxe Box Set),"The Unforgiven (May 14th, 1991 Rough Mix)",25,1991-08-12,4,0.564,0.615,7,-8.136,1,0.0251,0.0349,0.0543,0.331,0.371,139.42,380900,4
6cHHORhNTtYnFJhDwiottX,spotify:track:6cHHORhNTtYnFJhDwiottX,Metallica (Remastered Deluxe Box Set),"Wherever I May Roam (May 14th, 1991 Rough Mix)",11,1991-08-12,5,0.532,0.783,11,-7.856,1,0.03,0.000249,0.0554,0.078,0.229,131.373,382348,4
0zGw8GcGiYqkPB2Xk0E54F,spotify:track:0zGw8GcGiYqkPB2Xk0E54F,Metallica (Remastered Deluxe Box Set),"Don't Tread on Me (May 14th, 1991 Rough Mix)",10,1991-08-12,6,0.662,0.733,9,-7.902,1,0.0351,0.0121,0.26,0.303,0.701,107.952,247595,4
1AGsP4OlU1exnaoWK905A6,spotify:track:1AGsP4OlU1exnaoWK905A6,Metallica (Remastered Deluxe Box Set),"Through the Never (May 14th, 1991 Rough Mix)",9,1991-08-12,7,0.404,0.796,7,-8.107,1,0.0382,0.0042,0.494,0.357,0.422,94.778,242590,4
1nxUIL5YYZnRuLyXoSxRqY,spotify:track:1nxUIL5YYZnRuLyXoSxRqY,Metallica (Remastered Deluxe Box Set),"Sad But True (May 23rd, 1991 Rough Mix)",10,1991-08-12,8,0.548,0.881,7,-7.306,1,0.0332,0.00107,0.773,0.0722,0.486,89.07,323519,4
6MqB4NdRXwd28ay0T0IVIE,spotify:track:6MqB4NdRXwd28ay0T0IVIE,Metallica (Remastered Deluxe Box Set),"Of Wolf and Man (June 2nd, 1991 Rough Mix)",10,1991-08-12,9,0.577,0.741,11,-7.688,1,0.0304,0.000368,0.0847,0.0678,0.338,121.797,258919,4
6cXkFUTRIlxwVj5drotnWP,spotify:track:6cXkFUTRIlxwVj5drotnWP,Metallica (Remastered Deluxe Box Set),"My Friend of Misery (June 2nd, 1991 Rough Mix)",10,1991-08-12,10,0.531,0.691,9,-8.685,0,0.0366,0.000447,0.00087,0.14,0.274,119.517,403434,4
09PJEBBK6QmCVAoqNzKjtr,spotify:track:09PJEBBK6QmCVAoqNzKjtr,Metallica (Remastered Deluxe Box Set),"Holier Than Thou (June 2nd, 1991 Rough Mix)",17,1991-08-12,11,0.383,0.934,9,-7.507,1,0.0424,0.000203,0.842,0.143,0.409,171.947,227574,4
47xP3ortNAwz281f4PzlYY,spotify:track:47xP3ortNAwz281f4PzlYY,Metallica (Remastered Deluxe Box Set),"Nothing Else Matters (No Orchestra Mix - July 8th, 1991)",12,1991-08-12,12,0.562,0.372,4,-11.006,0,0.0274,0.059,4.66e-05,0.246,0.129,142.266,400775,3
0GZ96dnp0Vpyk5CTElvDfI,spotify:track:0GZ96dnp0Vpyk5CTElvDfI,Metallica (Remastered Deluxe Box Set),"Nothing Else Matters (Orchestra/Clean Guitar/Vocal Mix - July 8th, 1991)",30,1991-08-12,13,0.516,0.173,4,-14.693,0,0.03,0.719,0.0,0.126,0.162,142.219,405871,3
5PNCkj3GbpWg6Ms92rkap1,spotify:track:5PNCkj3GbpWg6Ms92rkap1,Metallica (Remastered Deluxe Box Set),Nothing Else Matters (Elevator Version),17,1991-08-12,14,0.469,0.344,4,-11.278,0,0.0269,0.567,0.000739,0.0967,0.199,142.409,391384,3
5uaYEuVODy3EvvlwUkR0dI,spotify:track:5uaYEuVODy3EvvlwUkR0dI,Metallica (Remastered Deluxe Box Set),"Creeping Death (Live at Day on the Green, Oakland, CA - October 12th, 1991)",15,1991-08-12,1,0.384,0.92,9,-8.582,1,0.0778,0.00199,0.19,0.915,0.172,105.588,212902,4
3Tfb7J7nZuCUFB0nf0EOxG,spotify:track:3Tfb7J7nZuCUFB0nf0EOxG,Metallica (Remastered Deluxe Box Set),"Harvester of Sorrow (Live at Day on the Green, Oakland, CA - October 12th, 1991)",10,1991-08-12,2,0.369,0.931,9,-7.995,1,0.0844,0.0168,0.00445,0.234,0.246,90.099,422405,4
7JN1FVYcO1KqymGTXEPA2i,spotify:track:7JN1FVYcO1KqymGTXEPA2i,Metallica (Remastered Deluxe Box Set),"Welcome Home (Sanitarium) (Live at Day on the Green, Oakland, CA - October 12th, 1991)",10,1991-08-12,3,0.317,0.89,4,-8.159,0,0.0959,0.013,0.0525,0.722,0.228,101.846,430049,4
7EukJtwKn2yDm5PBhKha8o,spotify:track:7EukJtwKn2yDm5PBhKha8o,Metallica (Remastered Deluxe Box Set),"Sad But True (Live at Day on the Green, Oakland, CA - October 12th, 1991)",10,1991-08-12,4,0.457,0.9,7,-7.683,1,0.0704,0.0479,0.000153,0.799,0.332,90.744,338813,4
3qIuAOQyyaiAY2wY6bG19x,spotify:track:3qIuAOQyyaiAY2wY6bG19x,Metallica (Remastered Deluxe Box Set),"Wherever I May Roam (Live at Day on the Green, Oakland, CA - October 12th, 1991)",22,1991-08-12,5,0.372,0.911,9,-7.4,1,0.0538,0.00826,0.0203,0.131,0.32,134.412,417671,4
02YHJL5coHHz1isMqwrbY8,spotify:track:02YHJL5coHHz1isMqwrbY8,Metallica (Remastered Deluxe Box Set),"Bass Solo (Live at Day on the Green, Oakland, CA - October 12th, 1991)",10,1991-08-12,6,0.418,0.292,4,-17.169,1,0.0427,0.653,0.865,0.0907,0.0881,124.511,266954,4
57dzHgzpxXvH3oPpdAOm15,spotify:track:57dzHgzpxXvH3oPpdAOm15,Metallica (Remastered Deluxe Box Set),"Through the Never (Live at Day on the Green, Oakland, CA - October 12th, 1991)",9,1991-08-12,7,0.289,0.921,11,-8.21,1,0.0835,0.0101,0.0356,0.646,0.139,96.754,280323,4
7buEhbhPebjQ8PvfPILigA,spotify:track:7buEhbhPebjQ8PvfPILigA,Metallica (Remastered Deluxe Box Set),"The Unforgiven (Live at Day on the Green, Oakland, CA - October 12th, 1991)",10,1991-08-12,8,0.433,0.654,7,-9.065,1,0.0322,0.116,0.00306,0.368,0.285,143.814,467494,4
5Zp8Giw3xdUDh2tCvpc1yL,spotify:track:5Zp8Giw3xdUDh2tCvpc1yL,Metallica (Remastered Deluxe Box Set),"Master of Puppets (Live at Day on the Green, Oakland, CA - October 12th, 1991)",9,1991-08-12,9,0.35,0.917,0,-9.071,1,0.0608,0.00185,0.105,0.819,0.517,99.454,243619,4
1OpfxcnF7bQDyilnc6ZL2O,spotify:track:1OpfxcnF7bQDyilnc6ZL2O,Metallica (Remastered Deluxe Box Set),"Seek & Destroy (Live at Day on the Green, Oakland, CA - October 12th, 1991)",9,1991-08-12,10,0.353,0.938,0,-8.236,1,0.0881,0.00988,0.297,0.977,0.532,140.008,453429,4
5o1vrEUzNsTOxdS3rVBbWx,spotify:track:5o1vrEUzNsTOxdS3rVBbWx,Metallica (Remastered Deluxe Box Set),"For Whom the Bell Tolls (Live at Day on the Green, Oakland, CA - October 12th, 1991)",15,1991-08-12,11,0.389,0.779,0,-9.065,1,0.0778,0.0261,0.0108,0.959,0.491,120.489,359186,4
3WIDSfBJPCvMV5z5SZoEpJ,spotify:track:3WIDSfBJPCvMV5z5SZoEpJ,Metallica (Remastered Deluxe Box Set),"Fade to Black (Live at Day on the Green, Oakland, CA - October 12th, 1991)",10,1991-08-12,12,0.322,0.796,7,-8.783,1,0.0523,0.0107,0.127,0.851,0.23,106.209,454289,4
4dwNvj1hUXaYPqzbHzWJDF,spotify:track:4dwNvj1hUXaYPqzbHzWJDF,Metallica (Remastered Deluxe Box Set),"Whiplash (Live at Day on the Green, Oakland, CA - October 12th, 1991)",9,1991-08-12,13,0.333,0.92,4,-8.867,0,0.0731,0.000594,0.0546,0.97,0.209,86.041,291946,4
3OHWETnCkQKjRh5CYdwJo1,spotify:track:3OHWETnCkQKjRh5CYdwJo1,Metallica (Remastered Deluxe Box Set),The Ecstasy of Gold,0,1991-08-12,1,0.202,0.25,0,-17.613,1,0.0366,0.903,0.434,0.695,0.0623,80.749,104555,4
0JukpXIti0a3bJk49G1lqZ,spotify:track:0JukpXIti0a3bJk49G1lqZ,Metallica (Remastered Deluxe Box Set),"Enter Sandman (Live at Arco Arena, Sacramento, CA - January 11th, 1992)",9,1991-08-12,2,0.384,0.972,9,-6.664,1,0.104,0.116,0.0244,0.539,0.134,133.767,328115,4
12b27F0J59EzkuSXLfAXHT,spotify:track:12b27F0J59EzkuSXLfAXHT,Metallica (Remastered Deluxe Box Set),"Creeping Death (Live at Arco Arena, Sacramento, CA - January 11th, 1992)",11,1991-08-12,3,0.336,0.976,9,-7.56,1,0.08,0.0127,0.0542,0.908,0.14,113.239,483616,4
7FDT6mMkVr2T36One5gYvy,spotify:track:7FDT6mMkVr2T36One5gYvy,Metallica (Remastered Deluxe Box Set),"Harvester of Sorrow (Live at Arco Arena, Sacramento, CA - January 11th, 1992)",9,1991-08-12,4,0.441,0.957,8,-7.409,0,0.0968,0.0333,0.00653,0.692,0.0948,99.358,385346,4
6if5m3c8MhCClLtxU9h5cH,spotify:track:6if5m3c8MhCClLtxU9h5cH,Metallica (Remastered Deluxe Box Set),"Welcome Home (Sanitarium) (Live at Arco Arena, Sacramento, CA - January 11th, 1992)",9,1991-08-12,5,0.395,0.915,9,-8.074,1,0.103,0.115,0.0244,0.746,0.136,113.006,464622,4
0zKZVnMrVA1EQBAnTZ2lEi,spotify:track:0zKZVnMrVA1EQBAnTZ2lEi,Metallica (Remastered Deluxe Box Set),"Sad But True (Live at Arco Arena, Sacramento, CA - January 11th, 1992)",8,1991-08-12,6,0.524,0.904,0,-6.485,0,0.0541,0.0653,0.00852,0.841,0.362,100.35,323860,4
24qEi3SFJrSV0GKvnmwi13,spotify:track:24qEi3SFJrSV0GKvnmwi13,Metallica (Remastered Deluxe Box Set),"Wherever I May Roam (Live at Arco Arena, Sacramento, CA - January 11th, 1992)",9,1991-08-12,7,0.34,0.931,4,-5.899,1,0.0509,0.0278,0.0263,0.244,0.216,142.863,386919,4
6Ciop18QcB4hxVVjTJoDT8,spotify:track:6Ciop18QcB4hxVVjTJoDT8,Metallica (Remastered Deluxe Box Set),"The Four Horsemen (Live at Arco Arena, Sacramento, CA - January 11th, 1992)",9,1991-08-12,8,0.464,0.944,0,-8.155,1,0.141,0.0741,0.0167,0.714,0.132,111.388,447530,4
0z1tSY6fSjufZBnkyUefaZ,spotify:track:0z1tSY6fSjufZBnkyUefaZ,Metallica (Remastered Deluxe Box Set),"Bass Solo (Live at Arco Arena, Sacramento, CA - January 11th, 1992)",11,1991-08-12,9,0.335,0.4,9,-17.941,1,0.0524,0.353,0.88,0.175,0.184,139.626,496889,4
6rCP1J6fWG4thzfNGjnKJ3,spotify:track:6rCP1J6fWG4thzfNGjnKJ3,Metallica (Remastered Deluxe Box Set),"Through the Never (Live at Arco Arena, Sacramento, CA - January 11th, 1992)",13,1991-08-12,10,0.348,0.951,8,-7.124,0,0.073,0.00585,0.0156,0.865,0.207,106.707,262606,4
4lcS49C6H3F2NS6L0FCkIB,spotify:track:4lcS49C6H3F2NS6L0FCkIB,Metallica (Remastered Deluxe Box Set),"The Unforgiven (Live at Arco Arena, Sacramento, CA - January 11th, 1992)",9,1991-08-12,11,0.476,0.675,9,-7.025,0,0.0454,0.351,0.0152,0.385,0.274,72.3,451197,4
57lwZwmVz9lQvTSX40Gbrx,spotify:track:57lwZwmVz9lQvTSX40Gbrx,Metallica (Remastered Deluxe Box Set),"Justice Medley (Live at Arco Arena, Sacramento, CA - January 11th, 1992)",14,1991-08-12,12,0.332,0.944,9,-6.727,1,0.0813,0.0527,0.0125,0.72,0.178,94.28,570143,4
5zOJU4wOazTGfajjeZcGep,spotify:track:5zOJU4wOazTGfajjeZcGep,Metallica (Remastered Deluxe Box Set),"Drum Solo (Live at Arco Arena, Sacramento, CA - January 11th, 1992)",12,1991-08-12,1,0.549,0.699,1,-10.063,1,0.356,0.00952,0.179,0.264,0.148,140.425,767061,4
43kukMsQE1EhLIdlf6OElI,spotify:track:43kukMsQE1EhLIdlf6OElI,Metallica (Remastered Deluxe Box Set),"Guitar Solo (Live at Arco Arena, Sacramento, CA - January 11th, 1992)",7,1991-08-12,2,0.168,0.805,9,-12.98,1,0.146,0.684,0.735,0.37,0.0789,104.44,350665,4
3nnkOsiairXWSNAvJFKWcJ,spotify:track:3nnkOsiairXWSNAvJFKWcJ,Metallica (Remastered Deluxe Box Set),"For Whom the Bell Tolls (Live at Arco Arena, Sacramento, CA - January 11th, 1992)",9,1991-08-12,3,0.337,0.952,11,-5.804,0,0.0829,0.108,0.00224,0.324,0.118,129.191,328348,4
78w4p6azC0r1WLiWlvEB4T,spotify:track:78w4p6azC0r1WLiWlvEB4T,Metallica (Remastered Deluxe Box Set),"Fade to Black (Live at Arco Arena, Sacramento, CA - January 11th, 1992)",9,1991-08-12,4,0.301,0.872,11,-7.016,0,0.125,0.0961,0.029,0.957,0.191,157.063,473953,5
26IAwTHshpjaxL2xkFs2No,spotify:track:26IAwTHshpjaxL2xkFs2No,Metallica (Remastered Deluxe Box Set),"Whiplash (Live at Arco Arena, Sacramento, CA - January 11th, 1992)",8,1991-08-12,5,0.21,0.962,9,-7.807,1,0.188,0.0253,0.000476,0.924,0.172,183.826,291405,4
1lFWkafOO3MXag0kMxwQZ0,spotify:track:1lFWkafOO3MXag0kMxwQZ0,Metallica (Remastered Deluxe Box Set),"Encore Jam (Live at Arco Arena, Sacramento, CA - January 11th, 1992)",8,1991-08-12,6,0.372,0.899,9,-10.914,1,0.0955,0.014,0.392,0.976,0.444,74.524,68544,3
0Eb3xxz7067y3BuMlff4i5,spotify:track:0Eb3xxz7067y3BuMlff4i5,Metallica (Remastered Deluxe Box Set),"Master of Puppets (Live at Arco Arena, Sacramento, CA - January 11th, 1992)",8,1991-08-12,7,0.351,0.97,0,-7.558,1,0.0859,0.013,0.00105,0.894,0.244,109.867,245274,4
5S0km5UGGJ1LstekiQSG1t,spotify:track:5S0km5UGGJ1LstekiQSG1t,Metallica (Remastered Deluxe Box Set),"Seek & Destroy (Live at Arco Arena, Sacramento, CA - January 11th, 1992)",9,1991-08-12,8,0.396,0.928,9,-7.876,1,0.0891,0.0809,0.0045,0.972,0.298,151.774,767545,4
09TbwLIlaYxPbYJmoJVjZn,spotify:track:09TbwLIlaYxPbYJmoJVjZn,Metallica (Remastered Deluxe Box Set),"One (Live at Arco Arena, Sacramento, CA - January 11th, 1992)",8,1991-08-12,1,0.376,0.96,0,-8.194,1,0.108,0.0471,0.233,0.986,0.112,123.068,570125,4
7DqWN69dlUVNDk9ueR9Lsj,spotify:track:7DqWN69dlUVNDk9ueR9Lsj,Metallica (Remastered Deluxe Box Set),"Last Caress (Live at Arco Arena, Sacramento, CA - January 11th, 1992)",8,1991-08-12,2,0.429,0.925,0,-7.84,1,0.0712,0.0521,0.0,0.302,0.424,109.472,89928,4
2YlyIx6hhlNo3ZvqXvwNCc,spotify:track:2YlyIx6hhlNo3ZvqXvwNCc,Metallica (Remastered Deluxe Box Set),"Am I Evil? (Live at Arco Arena, Sacramento, CA - January 11th, 1992)",8,1991-08-12,3,0.235,0.957,11,-7.177,1,0.174,0.148,0.202,0.491,0.157,78.488,291719,4
31XCzYDy7WqWGzyxrBQ9wq,spotify:track:31XCzYDy7WqWGzyxrBQ9wq,Metallica (Remastered Deluxe Box Set),"Battery (Live at Arco Arena, Sacramento, CA - January 11th, 1992)",8,1991-08-12,4,0.301,0.987,0,-7.653,1,0.132,0.0088,0.0216,0.889,0.102,104.047,315989,4
1Qyslx5lW1dIzhEXPrIJvE,spotify:track:1Qyslx5lW1dIzhEXPrIJvE,Metallica (Remastered Deluxe Box Set),"Encore Jam #2 (Live at Arco Arena, Sacramento, CA - January 11th, 1992)",7,1991-08-12,5,0.52,0.618,9,-14.651,1,0.496,0.0684,0.702,0.951,0.136,113.25,105488,3
29gg4TuynwJoFtf5A3wY4i,spotify:track:29gg4TuynwJoFtf5A3wY4i,Metallica (Remastered Deluxe Box Set),"Breadfan (Live at Arco Arena, Sacramento, CA - January 11th, 1992)",8,1991-08-12,6,0.413,0.953,9,-6.604,1,0.124,0.00838,0.000668,0.693,0.118,114.747,251246,4
55QOMUJHuvoPubdeewXowv,spotify:track:55QOMUJHuvoPubdeewXowv,Metallica (Remastered Deluxe Box Set),Stone Cold Crazy (Remastered),42,1991-08-12,7,0.442,0.774,7,-9.901,1,0.0636,0.000114,0.000108,0.0615,0.575,126.392,138506,4
22xzD6MlvyzRswLMsEAD9e,spotify:track:22xzD6MlvyzRswLMsEAD9e,Metallica (Remastered Deluxe Box Set),So What (Remastered),41,1991-08-12,8,0.537,0.929,2,-8.59,1,0.0511,0.000715,0.0017,0.361,0.434,94.975,189084,4
2fQ6HEmRAY1qmuuam6A1p3,spotify:track:2fQ6HEmRAY1qmuuam6A1p3,Metallica (Remastered Deluxe Box Set),Killing Time (Remastered),29,1991-08-12,9,0.468,0.963,1,-8.231,1,0.0476,9.27e-05,0.0143,0.0574,0.383,117.05,184610,4
4rm7MEDUyok1G5djaOIDMz,spotify:track:4rm7MEDUyok1G5djaOIDMz,Metallica (Remastered Deluxe Box Set),"Stone Cold Crazy (Live at Wembley Stadium, London - 1992)",15,1991-08-12,10,0.278,0.929,7,-10.792,1,0.051,6.6e-05,0.306,0.975,0.0685,123.509,183354,4
1XduvzJv5lu8OmrHIa3NRk,spotify:track:1XduvzJv5lu8OmrHIa3NRk,Metallica (Remastered Deluxe Box Set),"Harvester of Sorrow (Live at The Liebenau, Graz, Austria - September 11th, 1991)",8,1991-08-12,11,0.382,0.807,0,-11.529,1,0.0475,0.000689,0.00499,0.341,0.312,88.44,361053,4
1JvjCzcseeevtntVrMr15p,spotify:track:1JvjCzcseeevtntVrMr15p,Metallica (Remastered Deluxe Box Set),"Nothing Else Matters (Live at Aggie Memorial Stadium, Las Cruces, NM - August 27th, 1992)",8,1991-08-12,12,0.373,0.537,4,-10.13,0,0.0289,0.32,9.63e-05,0.353,0.13,139.885,370807,3
24cqcvs2ljQy8dTsGuY8s2,spotify:track:24cqcvs2ljQy8dTsGuY8s2,Metallica (Remastered Deluxe Box Set),The Ecstasy of Gold - #3,16,1991-08-12,1,0.0664,0.299,0,-18.489,1,0.0469,0.789,0.76,0.721,0.127,192.782,100500,4
2cUOme0qggJUqM3sEaf3ab,spotify:track:2cUOme0qggJUqM3sEaf3ab,Metallica (Remastered Deluxe Box Set),"Creeping Death (Live at Maimarktgelände, Mannheim, Germany - May 22nd, 1993)",10,1991-08-12,2,0.29,0.96,9,-8.341,1,0.0501,0.00069,0.0434,0.662,0.272,113.873,427077,4
6K55Wh1TYK4JR8KCaLtK9Q,spotify:track:6K55Wh1TYK4JR8KCaLtK9Q,Metallica (Remastered Deluxe Box Set),"Harvester of Sorrow (Live at Maimarktgelände, Mannheim, Germany - May 22nd, 1993)",8,1991-08-12,3,0.353,0.935,9,-8.742,1,0.0563,0.00385,0.00683,0.699,0.0784,96.078,421545,4
1HXkjuBiIiV7XoDdlGqKba,spotify:track:1HXkjuBiIiV7XoDdlGqKba,Metallica (Remastered Deluxe Box Set),"Welcome Home (Sanitarium) (Live at Maimarktgelände, Mannheim, Germany - May 22nd, 1993)",8,1991-08-12,4,0.361,0.88,9,-9.036,1,0.0527,0.00179,0.0523,0.117,0.239,114.784,410776,4
4qMHVSbGaLVmhluE6wig3Z,spotify:track:4qMHVSbGaLVmhluE6wig3Z,Metallica (Remastered Deluxe Box Set),"Of Wolf and Man (Live at Maimarktgelände, Mannheim, Germany - May 22nd, 1993)",15,1991-08-12,5,0.484,0.854,9,-7.651,1,0.0642,0.0146,0.000315,0.205,0.362,128.624,256913,4
2ZJjh2FcynlSI7MrG2APqt,spotify:track:2ZJjh2FcynlSI7MrG2APqt,Metallica (Remastered Deluxe Box Set),"Wherever I May Roam (Live at Maimarktgelände, Mannheim, Germany - May 22nd, 1993)",9,1991-08-12,6,0.338,0.901,4,-7.517,1,0.0366,0.00152,0.000681,0.163,0.366,134.965,413311,4
1G4Ge0efJjjUX2si8SdXiw,spotify:track:1G4Ge0efJjjUX2si8SdXiw,Metallica (Remastered Deluxe Box Set),"The Thing That Should Not Be (Live at Maimarktgelände, Mannheim, Germany - May 22nd, 1993)",9,1991-08-12,7,0.402,0.882,8,-7.866,1,0.072,0.0114,0.0825,0.276,0.2,118.807,504562,4
1IuKwXW2n03bKzr6hzkpVW,spotify:track:1IuKwXW2n03bKzr6hzkpVW,Metallica (Remastered Deluxe Box Set),"The Unforgiven (Live at Maimarktgelände, Mannheim, Germany - May 22nd, 1993)",9,1991-08-12,8,0.499,0.661,7,-7.891,1,0.0413,0.0282,0.00434,0.13,0.284,73.304,424002,4
2Q6gbRAITNF1PIPpXoazqO,spotify:track:2Q6gbRAITNF1PIPpXoazqO,Metallica (Remastered Deluxe Box Set),"Disposable Heroes (Live at Maimarktgelände, Mannheim, Germany - May 22nd, 1993)",12,1991-08-12,9,0.374,0.95,11,-7.334,0,0.0628,0.00296,0.00263,0.174,0.159,93.31,538409,4
2UBqk579SE55r41TNEfkg6,spotify:track:2UBqk579SE55r41TNEfkg6,Metallica (Remastered Deluxe Box Set),"Bass Solo (Live at Maimarktgelände, Mannheim, Germany - May 22nd, 1993)",9,1991-08-12,10,0.514,0.156,2,-19.029,0,0.201,0.439,0.00871,0.251,0.262,91.38,464402,4
4VeLpYrX7MNAjEe9IivvL4,spotify:track:4VeLpYrX7MNAjEe9IivvL4,Metallica (Remastered Deluxe Box Set),"Instrumental Medley (Live at Maimarktgelände, Mannheim, Germany - May 22nd, 1993)",13,1991-08-12,11,0.243,0.784,9,-8.485,1,0.0587,0.00523,0.747,0.545,0.203,101.882,408463,4
28R7u9TywWIKOXraWUSZ4I,spotify:track:28R7u9TywWIKOXraWUSZ4I,Metallica (Remastered Deluxe Box Set),"Guitar Solo (Live at Maimarktgelände, Mannheim, Germany - May 22nd, 1993)",8,1991-08-12,12,0.271,0.97,2,-13.478,1,0.126,0.403,0.199,0.409,0.12,45.957,76890,4
